text,Bored,Angry,Sad,Fear,Happy,Excited
anJukes17: Farage. Effortless and flawless.,0.0330898845,0.0916423698,0.0875268016,0.061398866,0.3222439956,0.4040980826
irrorPolitics: Ed Miliband was so passionate he tripped off the BBCQT stage  ,0.0350803299,0.0532384627,0.1781933733,0.1858081257,0.2162821258,0.3313975827
SNPout SNP Labour LibDems  Conservative ukip Greens GE2015 Ge15 Scotland ,0.0373357734,0.1965992975,0.1629314945,0.1879313867,0.2042586953,0.2109433526
chofieldkevin: Don't think I can picture Ed Miliband on the world stage. What if he fell off?,0.0181529726,0.0682871839,0.3597309465,0.4005701471,0.0401738488,0.1130849011
Pickavance: FT backs Tories! Who'd have guessed that FT leader writer Jonathan Ford was photod posing nxt to Boris in Uni club? http:/…,0.0553623719,0.1540136298,0.2398557541,0.2442064866,0.1596510329,0.1469107247
Seeing this vid makes me so grateful for Nicola Sturgeon,0.0064774611,0.0152824782,0.1631997258,0.1154588374,0.4030575666,0.2965239309
leetstreetfox: All the stuff Nigel is currently being reminded NOT TO SAY OUT LOUD:  bbcqt AskNigelFarage,0.0847465213,0.2000164481,0.1933319872,0.2786503443,0.1013776597,0.1418770394
" Just watching Nigel Farage on BBC1, speaks what alot of us think.Remember if you don't vote don't moan electiondebat",0.1466285164,0.2751094907,0.08041035,0.1906974386,0.1825145969,0.1246396075
Gap1950: RT WozzaDJ: UKIP best number plate EVER VoteUKIP GE2015 Nigel_Farage TeamNigel  ,0.0613933938,0.138088849,0.0915848929,0.1147302631,0.296666821,0.2975357802
"yenawdontno: laid_Cymru usan_bell1212 hunapIorwerth he's trying to hold over 1.5m scots to ransom,he's the 1 who will suffer by …",0.0268266089,0.2050619953,0.0981282314,0.1180938786,0.1487974678,0.4030918181
[Financial Times] Miliband rules out coalition with SNP  [United Kingdom],0.0411784779,0.1356426834,0.0961337074,0.1064953999,0.3384476813,0.2821020502
laid_Cymru eanneWood And we will support you to break the chains of Westminster and build a fairer system for all in YOUR country. SNP,0.0138736446,0.1723500297,0.0493888559,0.0629909393,0.2875469281,0.4138496024
amstaman They prefer Labour to Tories? But maybe they don't... avid_Ross86 everincarrell,0.0571215221,0.156840231,0.2670050791,0.2621223458,0.1397304203,0.1171804017
For a Labour leader to say he'd rather have the Tories than side with a party on the left has left me feeling sick.VoteSNP HopeOverFear,0.0482352026,0.1607266259,0.1549588338,0.585291182,0.0257071183,0.0250810374
"Q. Did Labour overspend?
Miliband: NO

Tells you everything",0.0441213849,0.2515363851,0.2264764656,0.196388782,0.1153197381,0.1661572443
osscolquhoun: Watch d_miliband indicate he'd rather let in Tories than work with heSNP. voteSNP to make Scotland's voice heard ht…,0.0472649602,0.2471484547,0.1728488149,0.2148422581,0.1662177029,0.1516778091
"trevdick: RT itvnews: Question Time 'not going well' for Ed Miliband, says chrisshipitv GE2015 … ",0.1211504033,0.187171392,0.262362452,0.2163385779,0.0920471101,0.1209300649
Election 2015 Nigel Farage: Live updates as Ukip leader is grilled by voters in Birmingham  ,0.0889423876,0.1650537706,0.1465133488,0.2366049116,0.1587681792,0.2041174021
Miliband: I won't have Labour government if it means SNP deal: Labour leader strengthens SNP opposition on BBC... ,0.0349202448,0.2010365559,0.2085967529,0.2080078036,0.1574572709,0.1899813719
"gentScotland: 9 months ago Miliband and Cameron were in Scotland telling us how vital we are to the UK, God forbid we actually help ru…",0.0518982861,0.2910961095,0.249655344,0.2287608447,0.0753026543,0.1032867615
=teveflem sturgeon says no,0.0941303148,0.3627504275,0.2336446993,0.1393446446,0.0775944573,0.0925354564
Miliband: I won't have Labour government if it means SNP deal: Labour leader strengthens SNP opposition on BBC... ,0.0349202448,0.2010365559,0.2085967529,0.2080078036,0.1574572709,0.1899813719
ieran1874: Vote SNP ,0.1256745005,0.1526451912,0.0468702064,0.0778669635,0.2627653948,0.3341777436
etshugbro: Seeing this vid makes me so grateful for Nicola Sturgeon,0.0086082859,0.0204158521,0.121936797,0.105860808,0.3981308328,0.3450474241
ordonFraser: So KLabour banking on bullying Scots into voting for them. Little wonder SNP heading for the biggest landslide in coun…,0.0687096403,0.1609379263,0.1541776074,0.2517947578,0.159364839,0.2050152292
=dugdalemsp d_Miliband well Ed Does not want deal with SNP then SNP vote against every bill Labour made In westmister,0.1649309847,0.3064606109,0.1288518257,0.1684112316,0.128231097,0.1031142501
How do people like Miliband and George Bush get so far in politics? idiots,0.2900180955,0.3614554974,0.1396747728,0.1316070065,0.0195453648,0.057699263
eclawrencexx: I'd let nige farage wrench a policy up my ass,0.0740127744,0.2024369504,0.1834241806,0.2490342676,0.0692677691,0.2218240579
"arcuschown: Retweet if you think David Cameron is on the side of tax avoiders rather than nurses, firefighters, teachers and other ord…",0.063329222,0.1680346004,0.0559448442,0.131384299,0.2348596993,0.3464473351
"I'm sorry, but I agree with Nigel Farage.",0.0445724783,0.1994965529,0.1150774221,0.1683791192,0.2796577074,0.1928167201
"lexx_McArthur: Well done Ed, your nonsense about preferring Tories to working with the SNP has lost you my English friend's vote! http…",0.077989747,0.4534183012,0.0907176009,0.0944576127,0.1870916754,0.0963250628
"Nick Clegg again tonight said he 'stepped up to the plate'. We're not Americans Nick, in this country we 'go to the crease' ukelection2015",0.0672272355,0.2081435072,0.1406140809,0.1869408643,0.1413727867,0.2557015254
"artinMcArthur eedeegy Yes, they seemed to question Miliband like he'd been in power for the last 5 years. Cameron had an easy ride.",0.0589949159,0.1831067797,0.1958912866,0.1686573435,0.1745654064,0.2187842679
"oskysplitscree: Trust a Sikh to get it bang on the button BBCqt  We shouldn't water down OUR culture to suit incomers.

UKIP",0.0249946894,0.2902192411,0.0815656815,0.1266263067,0.1918632117,0.2847308696
histleblowermp: UKIP has more minority candidates standing than the Greens or Lib Dems. asknigelfarage,0.1147478041,0.1619438944,0.1678447554,0.2357109118,0.1313262994,0.1884263349
liboomaye: The hype and demonisation of the SNP broken down expertly by Mark Steel bbcqt ,0.0341225977,0.1593422944,0.1578199875,0.1492014023,0.1963843075,0.3031294106
"vanwhite48: bbcqt Tory 'achievement' on jobs - mass underemployment, agency working, zero hours contracts, bogus self-employment and …",0.070522673,0.2346694706,0.1047635171,0.1260255927,0.1506507983,0.3133679483
"5krissi55: UKIP says Health Tourism costing UK:But it costs EU countries 5 times as much to treat UK people abroad.
onsnowC4 
http:…",0.0789710943,0.2150987058,0.185754907,0.1269599952,0.2150410112,0.1781742866
pretty sure UKIP have other policies other than on immigration ELECTION2015,0.3970625127,0.1412230404,0.1681382079,0.1823673649,0.0360880962,0.0751207778
LATFascists  The UK in UKIP is hardly UK anymore. He's a little Englander. And definitely heterosexual.  And white.  With a German wife.,0.0209162053,0.1504590922,0.2949169457,0.203044317,0.1954324881,0.1352309518
General Election 2015: Tory minister admits bedroom tax is 'not an easy sell' on the doorstep ,0.1413833009,0.2031245638,0.2381126881,0.2119944124,0.0879297569,0.1174552779
"evinJPringle: One of many bizarre things about d_Miliband's anti-SNP stance is he doesn't reject deal with LibDems, who imposed aust…",0.0748292408,0.1579065972,0.2257978917,0.3501930736,0.0811164405,0.1101567562
arrieapples: Even left-wing New Statesman says David Cameron did best tonight BBCQT ,0.0257761568,0.0817944794,0.0487061454,0.1241970389,0.3602386621,0.3592875174
"JRepton: Just watching Nigel Farage on BBC1, speaks what alot of us think.Remember if you don't vote don't moan electiondebate UKIP",0.1299044704,0.2750861203,0.0966705838,0.1890840625,0.1879599388,0.1212948243
99tb: Farage talking total common sense on immigration bbcqt AskNigelFarage ,0.118441096,0.1523016038,0.1261949953,0.1762921549,0.1560648754,0.2707052745
d_Miliband: I want to be completely clear: there will no coalition and no deals with the SNP. bbcqt,0.0502438404,0.1860792274,0.1869492261,0.159931624,0.199209686,0.2175863961
"tonOldBoys: Labour surge ahead in the Polls after tonights debate 
LAB - 38% (+1)
CON - 29% (-1)
UKIP - 12% (-)
LDEM - 8% (-1) 
GRN - …",0.0233496679,0.1168770671,0.1065881934,0.1729899226,0.2458593811,0.3343357679
"4ryB: French president Hollande tried out Miliband's policies in 2012.
Look what happened...

bbcqt GE2015 ",0.0248523912,0.2392402175,0.1886763952,0.172421699,0.177987473,0.1968218242
"vetteCooperMP: ""I'm not going to cut tax credits or child benefit"" - d_Miliband. Clear choice for working parents - too much to lose…",0.0809079521,0.2459059171,0.2276086984,0.189941736,0.1146326735,0.141003023
"Society has moved on from the bile of racism, homophobia and sexism spewed by UKIP and Nasty Nigel AskNigelFarage ",0.0527095366,0.3200935375,0.1535816535,0.2978980836,0.0458292723,0.1298879166
ulbertMathew: Nigel Farage is part of 'the political class'! He's been an MEP for fifteen years! AskNigelFarage bbcqt GE2015,0.0,0.0659576601,0.104408465,0.0900592238,0.5682932316,0.1712814194
ewishCampsUSA: The next British leader enjihyer with an outstanding question to Nigel Farage. Best moment of the night. …,0.0467066961,0.1150417887,0.0319592313,0.0857684232,0.383008176,0.3375156847
KLabour: Confirmed by d_Miliband - there'll be no deals and no coalitions with the SNP bbcqt ,0.0641058184,0.1945093325,0.201333987,0.1596513801,0.1693324643,0.2110670177
amesGaddasSr: UKIP stands for more than immigration issues. Really? Yet your party political broadcast is about nothing BUT immigratio…,0.2146565584,0.2639757338,0.1562861387,0.1562740511,0.1018202015,0.1069873164
irrorPolitics: Ed Miliband was so passionate he tripped off the BBCQT stage  ,0.0350803299,0.0532384627,0.1781933733,0.1858081257,0.2162821258,0.3313975827
TVNews: Sturgeon: 'It sounded as if Miliband was saying he'd rather see David Cameron back in power than work with the SNP.' http://t.…,0.0687603157,0.1621083482,0.1948478002,0.2280742948,0.1494454859,0.1967637551
eljomur: ingsScotland So basically he ruled out working w/the SNP in any capacity. Is this democracy UK style? Christ it makes the U…,0.0457568995,0.2404513806,0.1671364008,0.2656144164,0.1322283469,0.1488125558
=ouiseMensch maybe Because you have flooded Twitter with Tories supporting Cameron.,0.0683869277,0.2898845456,0.2033093703,0.1768355664,0.1289817566,0.1326018334
"urallabouruk: Tonight's You Gov Poll 
Labour move ahead
LAB - 35% (+1)
CON - 34% (-1)
UKIP - 12% (-)
LDEM - 8% (-1) 
GRN - 5% (+1)",0.0296752293,0.1464686496,0.1456946515,0.1670795691,0.212380569,0.2987013314
KIP: UKIP Leader igel_Farage on the difference between Europe and the EU AskNigelFarage ,0.388402761,0.0781669317,0.067301404,0.1243853392,0.1422308131,0.1995127511
"yvast: KLabour d_Miliband  So he will walk away and let the Tories in rather than work with democratically elected Scottish MPs 

…",0.0667189438,0.331896504,0.1160288,0.1441468313,0.145863478,0.1953454428
"ataliemcgarry: ""Only a vote for Labour keeps Tories out""*

*except if Scotland have cheek to vote SNP, then Lab will usher Tories in. …",0.0386388041,0.3674943648,0.2306085617,0.1735206828,0.1004743243,0.0892632623
=imon_lindsell tanduptoUKIP god bless UKIP,0.0410622447,0.1222786227,0.0959880198,0.0837635415,0.3171631943,0.3397443769
"Mind when they said (wrongly) that icolaSturgeon wld prefer DC to Ed as PM? Turns out, Ed prefers DC &amp; Tory Govt to working with the SNP!",0.0674602746,0.216794028,0.3235755723,0.2339350689,0.0769565489,0.0812785073
anJukes17: Farage. Effortless and flawless.,0.0330898845,0.0916423698,0.0875268016,0.061398866,0.3222439956,0.4040980826
"eltiCRab19671: bbcqt what Ed the redtory said!!! 
VoteSNPgetScotland VoteSNP GE2015 SNP Get all tories out of Scotland http://t.…",0.0485664339,0.2409965723,0.1143149546,0.1419583066,0.2321432457,0.2220204869
"""olitics_co_uk: Nick Clegg was the surprise winner of the bbcqt debate  ""
No surprise to me.",0.0805619068,0.2089445153,0.1184162837,0.1804470942,0.1872805203,0.2243496796
"BCPolitics: ""I'm not going cut your tax credits,"" Ed Miliband says, and pledges to protect services  bbcqt http…",0.0507900777,0.3100381905,0.1493996136,0.1787119564,0.1375911386,0.1734690231
"erryHassan ""I'm not going to sacrifice the unity of our country"" does he even know the meaning of the word? 
bbcqt snp ge15",0.0377799613,0.2563346697,0.2267349189,0.1627820473,0.1542349977,0.162133405
KLabour: David Cameron's spending more time talking about 2010 than the future. Well if he wants to look back... bbcqt …,0.0545796379,0.1900287215,0.1760744799,0.2842813802,0.1582131354,0.1368226451
"arlOfCaledonia: olsoverBeast Hey Dennis, what do you think of your party's leader saying he'd rather have a Tory government than wor…",0.0601084719,0.1696327086,0.1602945359,0.2390086098,0.1657221465,0.2052335272
lairmcdougall: Ed just called SNP bluff. Now up to them whether they let Tories in. Will they keep promise not to bring down labour or…,0.1206192477,0.23298847,0.1772256054,0.2208593268,0.1209360524,0.1273712977
osscolquhoun: Watch d_miliband indicate he'd rather let in Tories than work with heSNP. voteSNP to make Scotland's voice heard ht…,0.0472649602,0.2471484547,0.1728488149,0.2148422581,0.1662177029,0.1516778091
"obyperkinsmp: So Twitterworm says EdMili smashed Cam, yet Tories acting like they won. Guess they don't get tax credits deluded http…",0.252650272,0.208745694,0.1672116664,0.1581516797,0.0771699384,0.1360707496
"ristolCWU: Ed Milliband - ""We have an economy based on low pay and we are not building enough homes in this Country"" ristolSouthLab …",0.027664543,0.2233410451,0.2293966999,0.1988772144,0.1127168046,0.208003693
Pickavance: FT backs Tories! Who'd have guessed that FT leader writer Jonathan Ford was photod posing nxt to Boris in Uni club? http:/…,0.0553623719,0.1540136298,0.2398557541,0.2442064866,0.1596510329,0.1469107247
anJukes17: Farage. Effortless and flawless.,0.0330898845,0.0916423698,0.0875268016,0.061398866,0.3222439956,0.4040980826
"azmcr13: Farage is like that bloke who always says "" one of my best friends is black"" AskNigelFarage",0.0542074337,0.1486173284,0.1057874179,0.1619727494,0.1804183507,0.3489967199
r_Slater: Only Ed Miliband and Labour will be able to save the NHS. That's why I want Ed4PM retweet if you do too. BBCQT …,0.074199426,0.1392961325,0.1035331855,0.1347592402,0.319050895,0.2291611208
"rmarksteel: Tomorrow Miliband will say 'let me tell you this, I'm not even voting for myself in case I do a deal with the SNP'.",0.0373907043,0.24599774,0.2073154853,0.2210961653,0.1285498455,0.1596500596
wenJones84: Do you live in a marginal? Are you too disillusioned to vote Labour? I wrote this for you. Please read if you can. http:/…,0.0215584577,0.0515026161,0.1216984464,0.1752460567,0.3571359322,0.2728584908
